Date,BBAR,BMA,GGAL,SUPV
2022-09-12,3.245835304260254,16.393680572509766,9.207240104675293,1.9600000381469727
2022-09-09,3.2947185039520264,16.413257598876953,9.354635238647461,1.9500000476837158
2022-09-08,3.1773993968963623,15.38559341430664,8.765056610107422,1.9199999570846558
2022-09-07,3.1969525814056396,15.493253707885742,8.873146057128906,1.9199999570846558
2022-09-06,3.001420259475708,14.47537612915039,8.52922534942627,1.850000023841858
2022-09-02,3.0796329975128174,14.592823028564453,8.391657829284668,1.8700000047683716
2022-09-01,2.972090482711792,14.152397155761719,8.145999908447266,1.850000023841858
2022-08-31,2.884101152420044,13.80984115600586,7.969126224517822,1.7999999523162842
2022-08-30,3.099186420440674,14.377503395080566,8.34252643585205,1.9299999475479126
2022-08-29,3.099186420440674,14.514525413513184,8.52922534942627,1.899999976158142
2022-08-26,3.0405266284942627,14.436227798461914,8.588183403015137,1.8600000143051147
2022-08-25,3.060080051422119,14.132822036743164,8.568531036376953,1.9299999475479126
2022-08-24,3.011197090148926,14.064311027526855,8.401484489440918,1.909999966621399
2022-08-23,2.8645477294921875,13.897927284240723,8.313047409057617,1.8899999856948853
2022-08-22,2.7472283840179443,13.359626770019531,7.939647674560547,1.7699999809265137
2022-08-19,2.6787919998168945,12.919200897216797,7.684164524078369,1.7000000476837158
2022-08-18,2.8547708988189697,13.594522476196289,8.018258094787598,1.75
2022-08-17,2.8166422843933105,13.181499481201172,7.969126224517822,1.8899999856948853
2022-08-16,2.80692982673645,13.288507461547852,8.077217102050781,1.899999976158142
2022-08-15,2.8457798957824707,13.33714771270752,8.165653228759766,1.8200000524520874
2022-08-12,2.80692982673645,12.986939430236816,7.929821968078613,1.8300000429153442
2022-08-11,2.729229211807251,12.72428035736084,7.7136430740356445,1.7599999904632568
2022-08-10,2.632103443145752,12.169783592224121,7.517117023468018,1.7999999523162842
2022-08-09,2.5738284587860107,12.451896667480469,7.6546854972839355,1.7100000381469727
2022-08-08,2.709803581237793,13.23013973236084,7.929821968078613,1.7899999618530273
2022-08-05,2.6223909854888916,12.539448738098145,7.674338340759277,1.809999942779541
2022-08-04,2.5155527591705322,12.471351623535156,7.507290840148926,1.6799999475479126
2022-08-03,2.583540916442871,12.841018676757812,7.684164524078369,1.7000000476837158
2022-08-02,2.5932533740997314,12.675640106201172,7.693990230560303,1.6399999856948853
2022-08-01,2.554403305053711,12.578359603881836,7.644859313964844,1.690000057220459
2022-07-29,2.602966070175171,12.607544898986816,7.664511680603027,1.7200000286102295
2022-07-28,2.4669902324676514,12.082229614257812,7.261633396148682,1.6699999570846558
2022-07-27,2.3698647022247314,11.187251091003418,6.701534748077393,1.5800000429153442
2022-07-26,2.2241761684417725,10.593839645385742,6.3772664070129395,1.5
2022-07-25,2.2533137798309326,10.545199394226074,6.347787857055664,1.5399999618530273
2022-07-22,2.136763095855713,10.000429153442383,6.0529985427856445,1.4900000095367432
2022-07-21,2.0979127883911133,9.728044509887695,5.826993942260742,1.25
2022-07-20,2.1950385570526123,9.88369083404541,5.885951995849609,1.25
2022-07-19,2.263025999069214,10.438190460205078,6.220046043395996,1.2999999523162842
2022-07-18,2.233888626098633,10.40900707244873,6.298656463623047,1.2899999618530273
2022-07-15,2.1464757919311523,10.087982177734375,6.180740833282471,1.2899999618530273
2022-07-14,2.088200330734253,9.835051536560059,6.033346652984619,1.2599999904632568
2022-07-13,2.1561882495880127,10.42846393585205,6.210219860076904,1.2899999618530273
2022-07-12,2.165900707244873,10.710576057434082,6.3772664070129395,1.2999999523162842
2022-07-11,2.2241761684417725,10.671664237976074,6.446051120758057,1.3300000429153442
2022-07-08,2.311589241027832,11.11915397644043,6.563966274261475,1.3700000047683716
2022-07-07,2.233888626098633,11.021872520446777,6.573792934417725,1.3200000524520874
2022-07-06,2.2533137798309326,10.84676742553711,6.573792934417725,1.3600000143051147
2022-07-05,2.3018763065338135,10.914865493774414,6.721187114715576,1.3899999856948853
2022-07-01,2.379577398300171,11.313714027404785,7.035628795623779,1.399999976158142
2022-06-30,2.3213016986846924,10.895408630371094,6.789970874786377,1.3600000143051147
2022-06-29,2.4184274673461914,11.34289836883545,7.045454978942871,1.3700000047683716
2022-06-28,2.4184274673461914,11.479089736938477,6.976670742034912,1.399999976158142
2022-06-27,2.408714771270752,11.128881454467773,7.0159759521484375,1.399999976158142
2022-06-24,2.3990025520324707,11.109426498413086,7.0258026123046875,1.409999966621399
2022-06-23,2.437852382659912,11.294259071350098,7.173197269439697,1.3799999952316284
2022-06-22,2.5252652168273926,11.673651695251465,7.320591449737549,1.409999966621399
